"URL","File Size","Outgoing links Count","Content Type"
"http://www.nydailynews.com/autos/news/video-photographer-film-2018-volvo-xc60-copenhagen-article-1.3317832","86740","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/video-2018-nissan-leaf-single-e-pedal-driving-system-article-1.3345364","83116","104","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/video-ford-electric-line-lock-standard-2018-mustang-article-1.3288246","84145","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/porsche-911-gt3-speaker-soundbar-audio-technology-article-1.3439654","82433","105","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/video-2018-volkswagen-atlas-shark-week-discovery-article-1.3351422","84239","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/video-oscar-mayer-hotdog-shaped-cars-debuts-fourth-july-article-1.3284813","82381","103","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/video-2018-jaguar-epace-record-breaking-barrel-roll-article-1.3326819","84496","110","text/html;charset=utf-8"
"http://www.nydailynews.com/amp/autos/news/porsche-innodrive-adaptive-cruise-control-system-2019-cayenne-article-1.3480251","26596","20","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/porsche","69250","153","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/news/all-new-porsche-cayenne-preview-article-1.3452386","92000","114","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-2015-1.2078707","36679","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/infiniti/2015-infiniti-qx60-2015-1.2152543","36323","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/dodge-challenger-srt-2016-1.2399789","37006","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-convertible-2016-1.2753642","38790","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/dodge-challenger-2017-1.2816826","36219","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/jaguar/jaguar-f-type-convertible-2016-1.2347790","38757","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/mazda/2016-mazda-mx-5-miata-2016-1.2359872","37934","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-corvette-stingray-coupe-2016-1.2457765","37891","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-convertibe-2015-1.2078786","36909","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/acura/acura-nsx-2017-1.2799320","36597","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/nissan/2018-nissan-370z-review-ratings-photos-specifications-2018-1.3320533","35792","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/jaguar/jaguar-f-type-coupe-2017-1.2910841","35639","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/audi/audi-tt-roadster-2017-1.2818276","35760","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/porsche/porsche-911-coupe-2017-1.2994586","35203","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/dodge-challenger-2015-1.2078697","37309","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2018-chevrolet-corvette-review-ratings-photos-specifications-2018-1.3371783","37588","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/nissan/nissan-gt-r-2017-1.2774588","35468","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-corvette-stingray-2015-1.2130517","37210","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/jaguar/jaguar-f-type-convertible-2017-1.2910847","35691","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-ss-2017-1.2999807","35563","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/bmw/bmw-m4-2015-1.2130638","36164","105","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/porsche/porsche-718-cayman-cayman-s-2017-1.2862666","36523","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/bmw/bmw-m3-2015-1.2078666","36609","105","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-s-class-sedan-2015-1.2150513","36988","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-corvette-coupe-2017-1.2896143","35340","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-rc-350-2015-1.2232853","35908","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/audi/2015-audi-rs-5-2015-1.2232811","35461","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-v-6-2015-1.2084400","36343","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-ss-2015-1.2084407","37433","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-z-28-2015-1.2078689","37217","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2017-chevrolet-camaro-convertible-2017-1.2896069","35703","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-convertible-2017-1.2896407","35069","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-lc-2018-1.2913125","35627","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/dodge-viper-2017-1.2816891","34602","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-rc-2017-1.2991766","34341","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/dodge-challenger-2016-1.2399764","38860","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-zl1-2015-1.2078687","37527","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-corvette-z06-2015-1.2130578","37620","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-2018-1.2948330","37868","112","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/porsche/porsche-718-boxster-boxster-s-2017-1.2862680","36862","112","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-convertible-2016-1.2355570","36267","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-coupe-2016-1.2402570","39947","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/2016-dodge-charger-srt-392-hellcat-2016-1.2355472","37334","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-shelby-gt350-2016-1.2422253","38715","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-corvette-convertible-2017-1.2896131","35483","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/mini/mini-coupe-roadster-2015-1.2152611","36076","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-amg-gt-2017-1.2973284","35337","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/scion/2016-scion-fr-s-2016-1.2359927","36359","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/jaguar/jaguar-f-type-2018-1.2965267","35966","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-corvette-stingray-convertible-2016-1.2457780","38531","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/porsche/porsche-panamera-2017-1.2994606","35396","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/bmw/bmw-i8-2017-1.2965599","34002","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-fastback-2015-1.2355606","37921","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-gt-2017-1.2999771","34192","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-s-class-coupe-2015-1.2150524","36588","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/cadillac/cadillac-ats-coupe-2015-1.2139832","36916","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-2018-1.3176244","35897","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/dodge-challenger-srt-392-srt-hellcat-2015-1.2078693","38555","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-camaro-coupe-2017-1.2896087","35699","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/audi/audi-r8-2017-1.2799336","35451","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-gt-2015-1.2078712","37234","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/audi/audi-tt-coupe-2017-1.2818268","35423","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-sedan-2015-1.2078780","36524","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/dodge/2016-dodge-charger-2016-1.2355444","37217","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-rc-f-2015-1.2232875","36386","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ford/ford-mustang-coupe-2017-1.2896468","34770","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/mercedes-benz/mercedes-benz-s-class-2018-1.3070123","36723","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/bmw/bmw-4-series-2017-1.2955065","35891","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/alfa-romeo/alfa-romeo-4c-coupe-2017-1.2985543","34770","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/nissan/nissan-370z-coupe-2017-1.2774557","34579","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/jaguar/jaguar-f-type-coupe-2016-1.2347805","37692","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/bmw/bmw-m5-2015-1.2078662","35385","105","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/porsche/porsche-911-convertible-2017-1.2994594","35749","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-1500-2016-1.2411885","38576","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-express-2017-1.2999818","35116","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-malibu-2017-1.2790060","35755","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-suburban-2017-1.2858228","35898","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-city-express-2017-1.2999858","35405","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-cruze-2016-1.2518762","39404","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2018-chevrolet-volt-bolt-ev-head-to-head-comparison-article-1.3498260","107350","122","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-spark-2016-1.2529917","36466","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-2500hd-2016-1.2555847","38422","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-trax-2017-1.2858252","36714","113","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2016-chevrolet-sonic-hatchback-2016-1.2399768","38196","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-bolt-2017-1.2894399","36258","113","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-3500hd-2016-1.2508434","39158","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/short-report-2017-chevrolet-bolt-ev-road-test-article-1.3209473","100118","117","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-traverse-2018-1.2948146","37037","112","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-chevrolet-traverse-review-article-1.3429224","102478","116","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-colorado-2016-1.2394292","38800","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-1500-2017-1.2790079","36248","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-traverse-2017-1.2999798","35566","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-equinox-2017-1.2999826","35708","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-silverado-hd-2017-1.2896152","35896","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/short-report-2017-chevrolet-malibu-premier-road-test-article-1.3198014","100576","115","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-volt-2017-1.2985551","34871","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-malibu-hybrid-2016-1.2734425","39581","113","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2018-chevrolet-silverado-1500-review-ratings-photos-specifications-2018-1.3451674","37210","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2018-chevrolet-silverado-hd-review-ratings-photos-specifications-2018-1.3451702","36645","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-malibu-2016-1.2402625","39126","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-trax-2016-1.2411897","36997","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2018-chevrolet-cruze-review-ratings-photos-specifications-2018-1.3439059","36493","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-sonic-sedan-2017-1.2858186","35612","112","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-spark-2016-1.2508459","37025","105","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/short-report-2017-chevrolet-ss-sedan-article-1.3136657","105765","121","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-spark-2017-1.2896170","34871","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2018-chevrolet-tahoe-review-ratings-photos-specifications-2018-1.3451614","37195","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-cruze-2017-1.2857146","36104","113","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-tahoe-2017-1.2854181","35504","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-impala-2017-1.2969508","35591","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-sonic-hatchback-2017-1.2858173","35801","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-equinox-2017-1.2803270","36415","112","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-sonic-sedan-2016-1.2399836","38759","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-colorado-2017-1.2896103","35067","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2017-chevrolet-cruze-diesel-road-trip-report-article-1.3414306","99619","122","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/2018-chevrolet-colorado-review-ratings-photos-specifications-2018-1.3451630","37028","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-suburban-2016-1.2422185","37574","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/chevrolet/chevrolet-cruze-hatchback-2017-1.2857132","37383","114","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2018-chevrolet-equinox-premier-ratings-review-article-1.3416432","112545","125","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/short-report-2017-chevrolet-cruze-diesel-road-test-article-1.3247432","100640","116","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/pictures-2018-volkswagen-atlas-gallery-1.2847566","26038","19","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/volkswagen","70020","156","text/html;charset=utf-8"
"http://www.nydailynews.com/amp/autos/street-smarts/8-great-traits-2018-volkswagen-atlas-list-article-1.3498265","45961","20","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/volkswagen-atlas","62096","120","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/atlas","61986","120","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-highlander-2017-1.2793631","35839","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-tundra-2018-1.3017382","35400","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-highlander-2016-1.2450716","39121","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-toyota-camry-xse-v6-review-article-1.3268390","105240","116","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-sienna-2017-1.2793701","34303","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-tundra-2016-1.2381690","36411","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2017-toyota-highlander-spousal-report-article-1.3341981","115029","127","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2017-toyota-4runner-spousal-report-article-1.3371678","119481","128","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-corolla-im-2017-1.2793488","34984","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/short-report-2017-toyota-yaris-ia-road-test-article-1.3287939","96986","118","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-yaris-2016-1.2488512","37108","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-sequoia-2017-1.2894381","34208","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-yaris-2017-1.2793768","34921","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-yaris-ia-2017-1.2793797","34642","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-c-hr-2018-1.2878824","35456","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-sienna-2016-1.2485003","38758","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-v-2016-1.2487803","37507","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-4runner-2017-1.2793455","34700","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2017-toyota-camry-spousal-report-article-1.3222474","114978","125","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-toyota-camry-hybrid-review-article-1.3272000","96067","115","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-avalon-2017-1.2875894","34857","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-4runner-2016-1.2382185","38026","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-toyota-camry-review-article-1.3263007","114505","118","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/2015-toyota-prius-v-2015-1.2092172","37214","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-2017-1.2793672","35063","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-sequoia-2018-1.3017373","35757","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-86-2017-1.2729585","34835","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-tacoma-2017-1.2793708","34867","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-avalon-2016-1.2412062","38448","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-2017-1.2991699","34290","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-corolla-2017-1.2790140","35777","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-tundra-2017-1.2793755","34400","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-avalon-hybrid-2016-1.2436270","38062","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-highlander-hybrid-2016-1.2450702","37560","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-2015-1.2089496","36515","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-rav4-2018-1.3014942","35726","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-rav4-2016-1.2485024","39634","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-sienna-2018-1.3008089","36161","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/2018-toyota-4runner-review-ratings-photos-specifications-2018-1.3528244","36329","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-camry-2017-1.2793466","35158","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-2016-1.2457791","37221","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-yaris-2018-1.3017397","35140","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/2018-toyota-land-cruiser-review-ratings-photos-specifications-2018-1.3528253","36712","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-2016-1.2484989","39261","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-land-cruiser-2017-1.2894322","34745","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-v-2017-1.2793654","34648","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-rav4-2017-1.2793687","34851","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-rav4-hybrid-2016-1.2494548","37123","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-mirai-2017-1.2894344","34936","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/2018-prius-c-review-ratings-photos-specifications-2018-1.3530162","36012","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-venza-2015-1.2134724","36491","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-tacoma-2016-1.2371866","36928","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-camry-2016-1.2347838","36024","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2017-toyota-prius-spousal-report-article-1.3159847","113788","126","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-prius-prime-2017-1.2793636","35876","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-camry-hybrid-2016-1.2347826","36328","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/toyota/toyota-corolla-2016-1.2347863","35979","107","text/html;charset=utf-8"
"http://www.nydailynews.com/polopoly_fs/1.2580172.1459188698!/img/httpImage/media-kit-image.jpg","70861","1","image/jpeg"
"http://www.nydailynews.com/autos/tags/auto-reviews","69876","158","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/navigator","58480","106","text/html;charset=utf-8"
"http://www.nydailynews.com/authors?author=Kyle-Campbell","107756","159","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/lincoln","69280","151","text/html;charset=utf-8"
"http://www.nydailynews.com/amp/autos/latest-reviews/flash-drive-2018-lincoln-navigator-review-article-1.3509479","42808","20","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/first-pictures-2018-lincoln-navigator-gallery-1.3047292","26675","20","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lincoln/lincoln-navigator-2018-1.3052303","37359","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/tags/lincoln-navigator","58038","104","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/2018-ram-promaster-review-ratings-photos-specifications-2018-1.3513528","35539","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-promaster-2017-1.2999738","34115","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/2016-ram-3500-heavy-duty-2016-1.2355542","37263","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-1500-2017-1.2790116","35262","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/2018-ram-promaster-city-review-ratings-photos-specifications-2018-1.3513521","35688","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-promaster-2015-1.2078809","35633","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/review-test-drive-2015-ram-2500-laramie-longhorn-article-1.2212455","98228","119","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-2500-heavy-duty-2015-1.2078810","37079","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/what-its-like-to-drive-2017-ram-2500-power-wagon-article-1.3314746","102194","120","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/2018-ram-heavy-duty-review-ratings-photos-specifications-2018-1.3486905","36976","109","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/2018-ram-1500-review-ratings-photos-specifications-2018-1.3480921","36627","108","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-1500-2016-1.2412045","37995","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-3500-heavy-duty-2015-1.2078808","36910","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-2500-heavy-duty-2016-1.2381687","36332","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/review-2014-ram-promaster-molto-italian-van-thrives-nyc-article-1.1741449","92349","111","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-promaster-city-2017-1.2999748","34464","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-1500-2015-1.2078812","37089","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-promaster-city-2015-1.2156131","35955","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/test-drive-2015-ram-promaster-city-article-1.2068675","96741","118","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2017-ram-power-wagon-article-1.2963665","101275","118","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/ram/ram-heavy-duty-2017-1.2999726","35034","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2014-ram-1500-ecodiesel-truck-tough-won-beat-fuel-budget-article-1.1921389","98744","113","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/first-drive-2018-lexus-lc-500-and-lc-500h-article-1.2975521","104628","128","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-gs-2015-1.2162477","37234","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-lx-2017-1.2933211","33723","106","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/pros-cons-2016-lexus-es-300h-article-1.2694155","103982","121","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-nx-300h-2016-1.2532295","37298","107","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/latest-reviews/2016-lexus-nx-300h-road-test-article-1.2664152","93830","113","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-2017-1.2856526","34974","110","text/html;charset=utf-8"
"http://www.nydailynews.com/autos/lexus/lexus-gs-2017-1.2933185","34633","108","text/html;charset=utf-8"
